Store,Dept,Date,Weekly_Sales,IsHoliday_x,year,month,week,day,day_of_week,lag_1,lag_2,rolling_mean,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday_y,Type,Size,lag_7,lag_14,rolling_mean_7,rolling_std_7
41,11,2012-10-19,96.67,False,2012,10,42,19,4,93.0,18593.51,18960.064999999988,49.56,3.75,3138.86,48.46,6.17,129.04,8206.1,199.1481963,6.195,False,0,196321.0,108.94,10446.02,101.47428571428573,15416.468635711004
27,78,2012-10-19,19999.38,False,2012,10,42,19,4,24319.15,40.92,5255.287499999988,56.53,4.153,2639.32,48.46,4.77,575.48,3147.23,142.8633629,8.0,False,0,204184.0,19276.89,10303.22,25213.02,17218.622343269428
29,53,2012-10-19,78.94,False,2012,10,42,19,4,177.44,31422.29,8132.367499999986,55.28,4.0,1021.83,48.46,2.28,194.24,3821.21,138.8336129,9.151,False,1,93638.0,108.0,5525.75,136.97857142857143,19216.328830398346
27,72,2012-10-19,46107.75,False,2012,10,42,19,4,56762.53,2665.84,15706.40749999999,56.53,4.153,2639.32,48.46,4.77,575.48,3147.23,142.8633629,8.0,False,0,204184.0,43765.93,2621.79,57023.60000000001,16248.55088429623
29,40,2012-10-19,80.5,False,2012,10,42,19,4,48.3,11286.31,28152.659999999985,55.28,4.0,1021.83,48.46,2.28,194.24,3821.21,138.8336129,9.151,False,1,93638.0,62.74,36342.37,77.74285714285715,33520.28297520147
42,10,2012-10-19,414.15,False,2012,10,42,19,4,330.07,10675.14,6884.107499999976,72.71,4.449,56.03,48.46,8.69,409.53,455.38,131.1499677,6.943,False,2,39690.0,334.19,5666.6,432.2042857142857,5626.886327453989
29,30,2012-10-19,64.52,False,2012,10,42,19,4,48.0,3062.9,9212.277499999986,55.28,4.0,1021.83,48.46,2.28,194.24,3821.21,138.8336129,9.151,False,1,93638.0,50.0,45.92,57.02285714285714,22057.29325629656
28,52,2012-10-19,2456.27,False,2012,10,42,19,4,3412.6,30.76,2647.0674999999856,68.66,4.449,2307.28,48.46,4.7,1406.03,4122.2,131.1499677,10.199,False,0,206302.0,3890.4,45844.47,2953.2,1649.783894692152
42,18,2012-10-19,4.0,False,2012,10,42,19,4,8.0,1515.82,1200.859999999978,72.71,4.449,56.03,48.46,8.69,409.53,455.38,131.1499677,6.943,False,2,39690.0,100.5,17359.69,31.428571428571427,4075.963859009518
27,66,2012-10-19,19479.33,False,2012,10,42,19,4,21389.54,6550.74,22247.86749999999,56.53,4.153,2639.32,48.46,4.77,575.48,3147.23,142.8633629,8.0,False,0,204184.0,19278.79,19270.15,21675.807142857142,19505.90528311828
28,69,2012-10-19,1060.63,False,2012,10,42,19,4,1238.89,8850.72,3747.759999999985,68.66,4.449,2307.28,48.46,4.7,1406.03,4122.2,131.1499677,10.199,False,0,206302.0,1755.68,28898.9,1244.0014285714285,8996.316383379612
29,7,2012-10-19,12139.78,False,2012,10,42,19,4,12232.48,1351.43,8707.247499999987,55.28,4.0,1021.83,48.46,2.28,194.24,3821.21,138.8336129,9.151,False,1,93638.0,12582.51,13973.45,12377.747142857144,7057.52513096705
29,76,2012-10-19,44553.35,False,2012,10,42,19,4,44964.88,12596.73,20580.79249999999,55.28,4.0,1021.83,48.46,2.28,194.24,3821.21,138.8336129,9.151,False,1,93638.0,45511.47,683.35,45919.775714285715,13112.19914902067
27,67,2012-10-19,17844.72,False,2012,10,42,19,4,17281.26,18687.48,10260.37249999999,56.53,4.153,2639.32,48.46,4.77,575.48,3147.23,142.8633629,8.0,False,0,204184.0,16359.95,4842.74,16940.948571428573,7219.032704256766
41,0,2012-10-19,11195.14,False,2012,10,42,19,4,12051.35,78.94,4081.9499999999853,49.56,3.75,3138.86,48.46,6.17,129.04,8206.1,199.1481963,6.195,False,0,196321.0,8747.73,19816.74,10712.565714285713,18952.894916184232
41,53,2012-10-19,242.8,False,2012,10,42,19,4,190.92,13010.84,5201.637499999976,49.56,3.75,3138.86,48.46,6.17,129.04,8206.1,199.1481963,6.195,False,0,196321.0,120.94,17191.96,144.22571428571428,4774.883952287306
42,71,2012-10-19,64572.09,False,2012,10,42,19,4,67600.72,4211.24,26533.04749999998,72.71,4.449,56.03,48.46,8.69,370.91,455.38,131.1499677,6.943,False,2,39690.0,58728.58,19261.11,63550.142857142855,24443.008349453932
41,69,2012-10-19,28.87,False,2012,10,42,19,4,67.32,1332.26,47566.63499999998,49.56,3.75,3138.86,48.46,6.17,129.04,8206.1,199.1481963,6.195,False,0,196321.0,26.61,23091.93,39.012857142857136,76650.16996301578
28,6,2012-10-19,13066.83,False,2012,10,42,19,4,14177.52,2343.78,18708.987499999985,68.66,4.449,2307.28,48.46,4.7,1406.03,4122.2,131.1499677,10.199,False,0,206302.0,12458.52,4557.65,13734.628571428571,26870.251877075254
29,75,2012-10-19,25282.2,False,2012,10,42,19,4,25704.08,96.67,17967.58999999999,55.28,4.0,1021.83,48.46,2.28,194.24,3821.21,138.8336129,9.151,False,1,93638.0,25553.89,1196.69,26008.794285714288,15590.393210907174
28,70,2012-10-19,8850.72,False,2012,10,42,19,4,8331.1,27089.79,11449.612499999985,68.66,4.449,2307.28,48.46,4.7,1406.03,4122.2,131.1499677,10.199,False,0,206302.0,10049.26,19031.98,8399.254285714285,15043.575911904627
28,31,2012-10-19,5123.86,False,2012,10,42,19,4,4805.55,58016.81,26703.317499999983,68.66,4.449,2307.28,48.46,4.7,1406.03,4122.2,131.1499677,10.199,False,0,206302.0,6993.36,7142.74,4047.3228571428576,23297.987037560957
28,19,2012-10-19,3068.52,False,2012,10,42,19,4,3569.69,405.0,1067.9974999999845,68.66,4.449,2307.28,48.46,4.7,1406.03,4122.2,131.1499677,10.199,False,0,206302.0,3495.76,1814.37,3471.53,3895.400603217329
41,22,2012-10-19,3.97,False,2012,10,42,19,4,7.97,69389.31,28562.262499999975,49.56,3.75,3138.86,48.46,6.17,129.04,8206.1,199.1481963,6.195,False,0,196321.0,,45081.22,,22743.31291145709
42,7,2012-10-19,13593.58,False,2012,10,42,19,4,13945.77,253.43,37000.549999999974,72.71,4.449,56.03,48.46,8.69,640.64,455.38,131.1499677,6.943,False,2,39690.0,12237.3,6937.84,13400.257142857141,37492.349222726705
29,5,2012-10-19,25.76,False,2012,10,42,19,4,9.88,13059.48,8096.464999999985,55.28,4.0,1021.83,48.46,2.28,194.24,3821.21,138.8336129,9.151,False,1,93638.0,37.58,33050.65,16.408571428571427,6484.3423582396435
42,66,2012-10-19,19261.11,False,2012,10,42,19,4,19833.85,2200.0,12826.687499999978,72.71,4.449,56.03,48.46,8.69,80.25,455.38,131.1499677,6.943,False,2,39690.0,18426.6,9038.3,19250.81142857143,9065.636388136234
41,15,2012-10-19,514.82,False,2012,10,42,19,4,671.77,17169.39,6708.762499999978,49.56,3.75,3138.86,48.46,6.17,129.04,8206.1,199.1481963,6.195,False,0,196321.0,434.45,6406.04,592.6028571428571,7569.372465136366
27,44,2012-10-19,17242.74,False,2012,10,42,19,4,18350.82,11831.57,10166.59499999999,56.53,4.153,2639.32,48.46,4.77,575.48,3147.23,142.8633629,8.0,False,0,204184.0,19270.2,5824.15,18608.327142857142,22621.723824910394
30,0,2012-10-19,19079.81,False,2012,10,42,19,4,17623.12,59715.89,64512.88999999998,68.52,3.594,37.11,48.46,0.15,775.96,1030.33,223.0598077,6.17,False,2,42988.0,13370.98,60407.63,16081.264285714287,54556.764665156006
42,24,2012-10-19,3.25,False,2012,10,42,19,4,,3566.12,2743.6249999999764,72.71,4.449,56.03,48.46,8.69,1202.44,455.38,131.1499677,6.943,False,2,39690.0,,1716.74,,18607.317493250517
40,77,2012-10-19,3062.9,False,2012,10,42,19,4,3179.82,57854.78,22447.132499999985,46.33,4.0,412.06,48.46,6.1,38.76,2850.1,138.8336129,4.145,False,0,155083.0,3946.57,94011.14,3398.4928571428572,22107.94359203354
28,67,2012-10-19,8350.3,False,2012,10,42,19,4,9210.22,9488.01,4728.2324999999855,68.66,4.449,2307.28,48.46,4.7,1406.03,4122.2,131.1499677,10.199,False,0,206302.0,9531.41,141.36,8799.627142857142,10326.487206709555
42,74,2012-10-19,36417.41,False,2012,10,42,19,4,36670.74,2594.25,12469.509999999977,72.71,4.449,56.03,48.46,8.69,1202.44,455.38,131.1499677,6.943,False,2,39690.0,34434.07,5003.76,36204.99857142857,23081.260666700193
29,13,2012-10-19,750.07,False,2012,10,42,19,4,876.21,346.24,4632.509999999986,55.28,4.0,1021.83,48.46,2.28,194.24,3821.21,138.8336129,9.151,False,1,93638.0,855.75,143.45,816.8428571428573,12613.643773021866
28,34,2012-10-19,1601.57,False,2012,10,42,19,4,2437.09,13071.99,16132.792499999987,68.66,4.449,2307.28,48.46,4.7,1406.03,4122.2,131.1499677,10.199,False,0,206302.0,675.73,4367.42,1292.317142857143,15180.208231754925
28,8,2012-10-19,9223.17,False,2012,10,42,19,4,8008.94,11299.11,11360.744999999986,68.66,4.449,2307.28,48.46,4.7,1406.03,4122.2,131.1499677,10.199,False,0,206302.0,11398.85,6.47,9326.437142857143,5888.471338888914
27,61,2012-10-19,10303.22,False,2012,10,42,19,4,12640.04,5527.88,14779.139999999987,56.53,4.153,2639.32,48.46,4.77,575.48,3147.23,142.8633629,8.0,False,0,204184.0,11711.59,12329.4,10835.25142857143,15728.907723835639
41,23,2012-10-19,86.18,False,2012,10,42,19,4,52.82,3267.08,21615.687499999978,49.56,3.75,3138.86,48.46,6.17,129.04,8206.1,199.1481963,6.195,False,0,196321.0,74.88,4043.06,67.63714285714286,21560.969600851393
41,72,2012-10-19,39779.63,False,2012,10,42,19,4,49206.09,7614.71,12442.479999999985,49.56,3.75,3138.86,48.46,6.17,129.04,8206.1,199.1481963,6.195,False,0,196321.0,34813.89,9074.94,43765.51571428571,14185.439276395038
42,40,2012-10-19,186.71,False,2012,10,42,19,4,239.62,14716.17,14545.19499999997,72.71,4.449,56.03,48.46,8.69,1202.44,455.38,131.1499677,6.943,False,2,39690.0,221.89,19304.96,191.6257142857143,17123.46499088885
41,79,2012-10-19,5960.84,False,2012,10,42,19,4,5971.28,3532.92,2778.2374999999784,49.56,3.75,3138.86,48.46,6.17,129.04,8206.1,199.1481963,6.195,False,0,196321.0,5075.34,54256.83,5829.849999999999,26507.09265644158
30,1,2012-10-19,59715.89,False,2012,10,42,19,4,53162.36,88422.49,43849.37749999998,68.52,3.594,37.11,48.46,0.15,526.09,1030.33,223.0598077,6.17,False,2,42988.0,62149.16,5837.14,56889.15428571428,33259.32936163065
42,26,2012-10-19,0.66,False,2012,10,42,19,4,1.65,3390.27,8458.83499999998,72.71,4.449,56.03,48.46,8.69,1202.44,455.38,131.1499677,6.943,False,2,39690.0,5.28,8005.57,1.0371428571428571,8826.28707628229
40,76,2012-10-19,94011.14,False,2012,10,42,19,4,97542.45,7232.69,28920.129999999986,46.33,4.0,412.06,48.46,6.1,38.76,2850.1,138.8336129,4.145,False,0,155083.0,107680.91,80.86,96699.01714285715,52777.07504833563
28,66,2012-10-19,5380.41,False,2012,10,42,19,4,5314.7,1959.22,3147.662499999986,68.66,4.449,2307.28,48.46,4.7,1406.03,4122.2,131.1499677,10.199,False,0,206302.0,5730.13,5845.76,5357.2699999999995,27927.809839687674
42,19,2012-10-19,1383.55,False,2012,10,42,19,4,1343.71,6021.58,4345.037499999976,72.71,4.449,56.03,48.46,8.69,1202.44,455.38,131.1499677,6.943,False,2,39690.0,1460.52,414.15,1403.3085714285714,18114.842414670056
27,60,2012-10-19,45519.71,False,2012,10,42,19,4,38437.18,1008.0,16052.437499999985,56.53,4.153,2639.32,48.46,4.77,575.48,3147.23,142.8633629,8.0,False,0,204184.0,45922.14,509.13,44223.612857142856,18204.493531253276
28,53,2012-10-19,867.84,False,2012,10,42,19,4,1639.76,8358.93,4377.259999999986,68.66,4.449,2307.28,48.46,4.7,1406.03,4122.2,131.1499677,10.199,False,0,206302.0,1373.1,3973.02,1865.5514285714287,21109.167897499006
42,75,2012-10-19,48948.18,False,2012,10,42,19,4,48155.44,66437.93,32438.99499999997,72.71,4.449,56.03,48.46,8.69,967.02,455.38,131.1499677,6.943,False,2,39690.0,50773.91,64022.49,49025.44571428571,25796.165670514678
42,0,2012-10-19,8623.58,False,2012,10,42,19,4,7603.6,16908.99,12298.667499999978,72.71,4.449,56.03,48.46,8.69,640.64,455.38,131.1499677,6.943,False,2,39690.0,5671.76,6557.57,6898.674285714286,6070.864662181943
41,44,2012-10-19,6439.1,False,2012,10,42,19,4,6100.7,4193.99,7927.3799999999765,49.56,3.75,3138.86,48.46,6.17,129.04,8206.1,199.1481963,6.195,False,0,196321.0,5578.37,58922.88,5839.847142857143,8111.998213947137
30,2,2012-10-19,7150.05,False,2012,10,42,19,4,7072.4,2000.79,6731.754999999978,68.52,3.594,37.11,48.46,0.15,775.96,1030.33,223.0598077,6.17,False,2,42988.0,46168.87,4164.96,8760.565714285714,9220.58706987932
27,56,2012-10-19,513.0,False,2012,10,42,19,4,441.0,1893.8,801.517499999989,56.53,4.153,2639.32,48.46,4.77,575.48,3147.23,142.8633629,8.0,False,0,204184.0,477.0,33690.72,540.0014285714285,2564.83309526891
29,12,2012-10-19,11071.5,False,2012,10,42,19,4,10895.63,2575.88,9541.217499999984,55.28,4.0,1021.83,48.46,2.28,194.24,3821.21,138.8336129,9.151,False,1,93638.0,11951.62,571.99,10922.554285714286,19238.096743158854
42,77,2012-10-19,23052.53,False,2012,10,42,19,4,23881.5,26931.98,14673.569999999985,72.71,4.449,56.03,48.46,8.69,1202.44,455.38,131.1499677,6.943,False,2,39690.0,24409.37,15325.8,24541.109999999997,11026.948826087422
42,5,2012-10-19,8.88,False,2012,10,42,19,4,43.12,2747.46,15460.744999999984,72.71,4.449,56.03,48.46,8.69,526.09,455.38,131.1499677,6.943,False,2,39690.0,19.76,26904.82,18.14857142857143,22610.84288953803
28,11,2012-10-19,1814.37,False,2012,10,42,19,4,2141.28,18340.17,5652.127499999985,68.66,4.449,2307.28,48.46,4.7,1406.03,4122.2,131.1499677,10.199,False,0,206302.0,2182.88,6241.78,2202.8,10686.715238841865
29,26,2012-10-19,80.86,False,2012,10,42,19,4,70.7,182.28,2848.149999999989,55.28,4.0,1021.83,48.46,2.28,194.24,3821.21,138.8336129,9.151,False,1,93638.0,42.66,39822.46,48.480000000000004,5491.669870227192
29,8,2012-10-19,2.67,False,2012,10,42,19,4,18.13,14580.73,10758.617499999984,55.28,4.0,1021.83,48.46,2.28,194.24,3821.21,138.8336129,9.151,False,1,93638.0,30.79,1526.62,45.131428571428565,7069.84045667669
42,4,2012-10-19,1004.8,False,2012,10,42,19,4,634.48,8126.71,10064.232499999986,72.71,4.449,56.03,48.46,8.69,526.09,455.38,131.1499677,6.943,False,2,39690.0,959.64,19456.14,967.0971428571429,14501.690920389949
27,47,2012-10-19,11831.57,False,2012,10,42,19,4,12051.61,31650.28,28857.48999999999,56.53,4.153,2639.32,48.46,4.77,575.48,3147.23,142.8633629,8.0,False,0,204184.0,10697.3,23772.27,11979.33,21664.6589148234
29,23,2012-10-19,19.94,False,2012,10,42,19,4,42.29,16.0,2362.582499999989,55.28,4.0,1021.83,48.46,2.28,194.24,3821.21,138.8336129,9.151,False,1,93638.0,62.12,87.25,61.01285714285715,14688.156238074984
40,75,2012-10-19,52341.74,False,2012,10,42,19,4,53945.47,30.82,13102.124999999989,46.33,4.0,412.06,48.46,6.1,38.76,2850.1,138.8336129,4.145,False,0,155083.0,52838.18,93142.06,51814.25428571428,19022.469117411256
29,19,2012-10-19,1084.67,False,2012,10,42,19,4,1125.11,52341.74,14384.702499999989,55.28,4.0,1021.83,48.46,2.28,194.24,3821.21,138.8336129,9.151,False,1,93638.0,1102.84,11701.46,1096.8857142857144,19170.025316028827
30,14,2012-10-19,3200.59,False,2012,10,42,19,4,3124.14,4164.96,5579.062499999978,68.52,3.594,37.11,48.46,0.15,775.96,1030.33,223.0598077,6.17,False,2,42988.0,6041.15,13495.92,4844.217142857144,30123.04813582464
28,17,2012-10-19,15.0,False,2012,10,42,19,4,7.0,2192.98,575.5524999999855,68.66,4.449,2307.28,48.46,4.7,1406.03,4122.2,131.1499677,10.199,False,0,206302.0,16.0,405.0,6.2942857142857145,35324.709718199025
27,59,2012-10-19,3881.74,False,2012,10,42,19,4,4878.72,3411.52,11548.174999999988,56.53,4.153,2639.32,48.46,4.77,575.48,3147.23,142.8633629,8.0,False,0,204184.0,5829.0,5594.23,5091.234285714286,8241.470506157655
28,9,2012-10-19,8107.55,False,2012,10,42,19,4,9904.4,565.14,10160.419999999984,68.66,4.449,2307.28,48.46,4.7,1406.03,4122.2,131.1499677,10.199,False,0,206302.0,9731.18,1951.62,8473.895714285714,9769.810655164667
29,9,2012-10-19,252.41,False,2012,10,42,19,4,152.22,678.0,7063.297499999985,55.28,4.0,1021.83,48.46,2.28,194.24,3821.21,138.8336129,9.151,False,1,93638.0,239.94,12139.78,217.98285714285717,28963.932730676195
40,67,2012-10-19,20217.92,False,2012,10,42,19,4,20513.53,74635.37,27139.384999999984,46.33,4.0,412.06,48.46,6.1,38.76,2850.1,138.8336129,4.145,False,0,155083.0,18426.13,18.76,18826.192857142854,26060.39920109124
27,58,2012-10-19,5121.29,False,2012,10,42,19,4,4542.67,57872.24,17933.329999999987,56.53,4.153,2639.32,48.46,4.77,575.48,3147.23,142.8633629,8.0,False,0,204184.0,4418.69,34878.39,5053.18,20539.249637081597
40,74,2012-10-19,36342.37,False,2012,10,42,19,4,41961.38,1587.2,9548.17749999999,46.33,4.0,412.06,48.46,6.1,38.76,2850.1,138.8336129,4.145,False,0,155083.0,39392.74,3752.99,40769.40571428571,13237.937792717808
27,64,2012-10-19,36604.2,False,2012,10,42,19,4,41460.28,6681.26,22293.099999999984,56.53,4.153,2639.32,48.46,4.77,575.48,3147.23,142.8633629,8.0,False,0,204184.0,38525.21,7439.55,41388.08428571429,15483.917219492
28,38,2012-10-19,29708.54,False,2012,10,42,19,4,31464.73,530.0,9742.889999999987,68.66,4.449,2307.28,48.46,4.7,1406.03,4122.2,131.1499677,10.199,False,0,206302.0,31994.71,99.62,30426.69,10065.048408027109
42,76,2012-10-19,74508.67,False,2012,10,42,19,4,71177.31,6483.21,55761.74499999998,72.71,4.449,56.03,48.46,8.69,370.91,455.38,131.1499677,6.943,False,2,39690.0,66600.98,91918.26,71605.12285714285,40398.18695694016
43,3,2012-10-19,7396.17,False,2012,10,42,19,4,8123.07,38341.15,25037.467499999977,71.25,3.594,121.84,48.46,11.14,120.51,964.01,214.7212488,8.839,False,2,41062.0,8670.54,164.7,8104.2814285714285,22402.122257389667
41,25,2012-10-19,71.87,False,2012,10,42,19,4,74.27,12000.0,7413.164999999977,49.56,3.75,3138.86,48.46,6.17,129.04,8206.1,199.1481963,6.195,False,0,196321.0,96.38,15272.43,57.699999999999996,6520.0675359446495
30,15,2012-10-19,8544.66,False,2012,10,42,19,4,7072.48,9474.0,35659.60499999998,68.52,3.594,37.11,48.46,0.15,129.04,1030.33,223.0598077,6.17,False,2,42988.0,7376.78,360.0,7326.632857142856,30126.445722596472
28,50,2012-10-19,570.57,False,2012,10,42,19,4,709.54,29025.48,9192.102499999986,68.66,4.449,2307.28,48.46,4.7,1406.03,4122.2,131.1499677,10.199,False,0,206302.0,686.34,2453.21,717.7985714285714,10439.938729961836
42,38,2012-10-19,19606.82,False,2012,10,42,19,4,17781.84,2844.62,12937.83749999997,72.71,4.449,56.03,48.46,8.69,1202.44,455.38,131.1499677,6.943,False,2,39690.0,17311.17,666.2,18881.742857142857,10092.189380173511
28,64,2012-10-19,7631.94,False,2012,10,42,19,4,9114.51,24.8,2366.179999999985,68.66,4.449,2307.28,48.46,4.7,1406.03,4122.2,131.1499677,10.199,False,0,206302.0,7922.05,297.0,8061.188571428572,3671.42240746787
30,4,2012-10-19,19512.7,False,2012,10,42,19,4,14587.82,28.14,31633.58249999998,68.52,3.594,37.11,48.46,0.15,775.96,1030.33,223.0598077,6.17,False,2,42988.0,12111.55,514.82,14969.284285714284,27313.41683065205
30,3,2012-10-19,34796.74,False,2012,10,42,19,4,34001.61,72196.75,38805.00749999998,68.52,3.594,37.11,48.46,0.15,775.96,1030.33,223.0598077,6.17,False,2,42988.0,37510.82,7150.05,34292.184285714284,28018.058152338144
30,11,2012-10-19,2497.21,False,2012,10,42,19,4,2519.23,5.0,1773.9924999999782,68.52,3.594,37.11,48.46,0.15,775.96,1030.33,223.0598077,6.17,False,2,42988.0,2791.65,29756.37,2540.218571428571,10426.453989943704
28,65,2012-10-19,24.8,False,2012,10,42,19,4,7.96,8565.0,2664.754999999985,68.66,4.449,2307.28,48.46,4.7,1406.03,4122.2,131.1499677,10.199,False,0,206302.0,35.54,777.62,19.898571428571426,3151.95086664713
28,36,2012-10-19,44263.4,False,2012,10,42,19,4,39503.61,7694.9,24435.879999999986,68.66,4.449,2307.28,48.46,4.7,1406.03,4122.2,131.1499677,10.199,False,0,206302.0,43760.13,1955.48,41935.444285714286,11785.323491654775
42,6,2012-10-19,312.31,False,2012,10,42,19,4,289.75,329.22,2009.3174999999783,72.71,4.449,56.03,48.46,8.69,75.11,455.38,131.1499677,6.943,False,2,39690.0,352.71,384.34,397.0757142857143,24262.52271257524
41,73,2012-10-19,78692.97,False,2012,10,42,19,4,102591.83,5182.62,25567.837499999987,49.56,3.75,3138.86,48.46,6.17,129.04,8206.1,199.1481963,6.195,False,0,196321.0,70828.79,18200.94,87950.12714285713,27405.55456756732
29,44,2012-10-19,5443.95,False,2012,10,42,19,4,5291.9,4.41,4731.254999999986,55.28,4.0,1021.83,48.46,2.28,194.24,3821.21,138.8336129,9.151,False,1,93638.0,5263.41,2788.39,5278.892857142857,4317.047368290568
28,15,2012-10-19,8650.45,False,2012,10,42,19,4,8619.11,3747.05,3329.8224999999857,68.66,4.449,2307.28,48.46,4.7,1406.03,4122.2,131.1499677,10.199,False,0,206302.0,7282.51,35.64,7666.4628571428575,9337.865780290738
40,71,2012-10-19,80713.86,False,2012,10,42,19,4,84336.84,303.75,23044.127499999984,46.33,4.0,412.06,48.46,6.1,38.76,2850.1,138.8336129,4.145,False,0,155083.0,78130.4,708.15,79703.9842857143,29276.739105465742
41,78,2012-10-19,16729.09,False,2012,10,42,19,4,21684.95,4047.61,7336.9299999999785,49.56,3.75,3138.86,48.46,6.17,129.04,8206.1,199.1481963,6.195,False,0,196321.0,15422.19,43248.62,18710.67142857143,5783.054771752917
43,1,2012-10-19,9735.02,False,2012,10,42,19,4,11064.07,10617.44,11900.427499999972,71.25,3.594,121.84,48.46,11.14,80.25,964.01,214.7212488,8.839,False,2,41062.0,10910.02,14704.91,10719.387142857142,16396.805307313894
30,13,2012-10-19,16053.75,False,2012,10,42,19,4,17018.42,15.0,6276.619999999978,68.52,3.594,37.11,48.46,0.15,775.96,1030.33,223.0598077,6.17,False,2,42988.0,15829.17,2174.88,16167.92,5067.271675834265
40,73,2012-10-19,132903.53,False,2012,10,42,19,4,145984.9,867.88,35585.89999999999,46.33,4.0,412.06,48.46,6.1,38.76,2850.1,138.8336129,4.145,False,0,155083.0,125172.64,4092.46,132950.93,49078.525585201234
28,13,2012-10-19,6620.07,False,2012,10,42,19,4,9067.82,2165.49,5046.752499999988,68.66,4.449,2307.28,48.46,4.7,1406.03,4122.2,131.1499677,10.199,False,0,206302.0,9842.47,12511.55,8548.985714285713,6443.9928989272785
28,10,2012-10-19,8100.23,False,2012,10,42,19,4,8792.28,7516.45,8223.599999999986,68.66,4.449,2307.28,48.46,4.7,1406.03,4122.2,131.1499677,10.199,False,0,206302.0,6376.37,2845.1,6633.495714285715,6979.659128877046
28,55,2012-10-19,141.36,False,2012,10,42,19,4,190.53,199.96,552.6949999999855,68.66,4.449,2307.28,48.46,4.7,1406.03,4122.2,131.1499677,10.199,False,0,206302.0,183.92,713.96,138.55,3616.8573908172148
28,39,2012-10-19,530.0,False,2012,10,42,19,4,650.0,2043.72,2506.9949999999853,68.66,4.449,2307.28,48.46,4.7,1406.03,4122.2,131.1499677,10.199,False,0,206302.0,644.79,1550.67,756.1928571428572,4799.038831727249
